FEATURE_ID,NAME,LEVEL_1,GEOCODE,index,class_id,level_0,level_1,level_2,level_3,level_4,color,feature_id,edge_size,key,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
1,Brasil,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,1,300,value,"138288,406","132986,8712","133186,0888","133990,8383","139742,1548","143972,4713","146803,046","147745,9602","148503,4972","148971,0557","152141,5953","152920,2965","152558,8339","154205,0926","151886,0773","158730,2047","163571,6477","167851,0925","170446,9476","171760,1012","170620,2967","168484,6126","169770,1541","171076,0755","171789,3271","170201,7023","170056,4685","171973,2045","175840,54","179240,0737","178267,3302","177808,8744","176735,6648","179608,893","180947,7808","179811,6203","181915,4466","201624,4914"
1,Brasil,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,1,600,relative,"27,6","26,35","26,58","26,49","27,71","28,26","29,02","29,45","29,69","29,73","30,08","30,14","30,08","30,21","29,3","29,93","30,65","31,38","31,89","31,92","31,65","31,48","31,98","32,44","32,33","31,96","31,9","32,55","33,16","33,7","33,56","33,55","33,49","34,04","34,35","34,16","34,1","38,42"
1,Brasil,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,1,600,value,"278798,2665","266553,8673","268128,6939","268532,2659","282247,4009","289913,5005","298680,5916","303009,8746","305288,4582","306010,1365","310592,8843","311721,5722","311190,9744","310746,2578","300711,177","310669,5178","318890,5135","327160,3492","332829,6021","333483,042","330155,2682","328233,9627","333081,7681","337736,7772","337448,1623","334015,3173","334416,9396","340624,8762","346811,3657","353328,931","350605,8706","349601,8384","347721,1774","353374,4532","357448,1245","354261,8618","356794,4062","398905,0382"
1,Brasil,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,1,1000,relative,"43,02","40,7","41,04","40,63","42,89","43,52","44,75","45,51","46,06","46,05","46,17","46,37","46,33","46,1","44,29","44,96","45,81","46,84","47,53","47,34","47,07","47,05","47,95","48,68","48,35","47,79","47,92","48,97","49,57","50,21","50,04","50,02","49,86","50,46","51,02","50,58","50,37","56,03"
1,Brasil,,,1130,5,Natural,1. Forest,Magrove,Magrove,Magrove,#687537,1,1000,value,"434577,2228","411803,2134","414034,2203","411872,9787","436909,5714","446511,4014","460598,853","468318,214","473557,6615","474030,9348","476744,5","479613,1317","479318,5122","474200,1584","454541,5114","466641,6334","476653,1835","488374,1665","496035,8785","494548,544","491049,2178","490534,1117","499386,8422","506773,4161","504641,0475","499386,6486","502329,0828","512523,0495","518436,3928","526450,4426","522895,4113","521233,7046","517686,9163","523885,2141","530911,7022","524580,4921","527039,555","581789,2019"
1,Brasil,,,1140,49,Natural,1. Forest,Wooded Restinga,Wooded Restinga,Wooded Restinga,#6b9932,1,30,relative,"11,15",11,"11,1","11,23","11,2","11,14","11,2","11,15",11,"10,74","10,66","10,63","10,61","10,53","10,43","10,45","10,39","10,33","10,39","10,38","10,3","10,22","10,17","10,21","10,22","10,22","10,25","10,4","10,65","10,78","10,73","10,72","10,77","10,76","10,78","10,82","10,94","11,01"
1,Brasil,,,1140,49,Natural,1. Forest,Wooded Restinga,Wooded Restinga,Wooded Restinga,#6b9932,1,30,value,"77687,37826","76099,02651","75309,22304","74949,39572","73685,97619","72501,40641","72156,51538","71088,0881","69717,83269","68085,26839","67558,00371","67237,45333","66517,07548","65474,99165","64366,69203","64163,25586","63838,28073","63497,70826","63775,21479","63558,0317","63464,57197","63334,77459","63189,27021","63267,55986","63471,21191","63483,6042","64096,8231","65019,14987","66343,41405","66995,49874","67102,4542","66901,44343","67344,2499","67455,86542","67800,3216","67975,06425","68393,3146","69023,5017"
1,Brasil,,,1140,49,Natural,1. Forest,Wooded Restinga,Wooded Restinga,Wooded Restinga,#6b9932,1,60,relative,"18,82","18,46","18,64","18,82","18,74","18,66","18,74","18,65","18,4","18,01","17,89","17,82","17,78","17,67","17,5","17,55","17,46","17,36","17,44","17,4","17,26","17,14","17,05","17,12","17,11","17,1","17,11","17,35","17,75","17,93","17,85","17,82","17,89","17,88","17,91","17,95","18,12","18,3"
1,Brasil,,,1140,49,Natural,1. Forest,Wooded Restinga,Wooded Restinga,Wooded Restinga,#6b9932,1,60,value,"131108,8562","127786,3299","126500,7029","125645,4697","123340,7734","121365,9325","120681,5286","118958,2336","116662,3074","114154,1928","113405,091","112719,12","111469,3298","109888,2197","108035,767","107778,3888","107261,9793","106651,7298","107024,8382","106548,7132","106353,4464","106158,9606","105973,2331","106099,983","106240,0779","106187,1394","107066,2161","108539,9415","110516,4941","111403,8754","111645,5649","111205,6734","111828,6185","112013,9061","112591,6116","112779,0878","113285,4841","114701,5467"
1,Brasil,,,1140,49,Natural,1. Forest,Wooded Restinga,Wooded Restinga,Wooded Restinga,#6b9932,1,90,relative,"25,55","24,99","25,21","25,41","25,25","25,14","25,21","25,09","24,76","24,28","24,13","24,02","23,99","23,86","23,64","23,7","23,59","23,44","23,54","23,47","23,29","23,15","23,05","23,13","23,08","23,05","23,04","23,34","23,85","24,06","23,95","23,91","23,99","23,97","24,02","24,09","24,28","24,58"
1,Brasil,,,1140,49,Natural,1. Forest,Wooded Restinga,Wooded Restinga,Wooded Restinga,#6b9932,1,90,value,"178035,248","172940,6576","171048,4132","169585,0261","166210,8329","163517,193","162417,5531","160048,0922","156959,5821","153887,8605","152958,3783","151944,8934","150354,4651","148401,8478","145915,3135","145592,8155","144956,481","144035,1817","144470,7553","143770,8344","143514,6096","143416,4391","143221,9029","143376,0222","143317,0435","143180,6779","144167,6415","146014,9001","148523,4609","149480,8738","149852,1644","149185,2008","149917,1101","150217,0823","151050,8333","151314,0801","151820,7437","154103,2963"
1,Brasil,,,1140,49,Natural,1. Forest,Wooded Restinga,Wooded Restinga,Wooded Restinga,#6b9932,1,120,relative,"30,18","29,46","29,7","29,9","29,69","29,55","29,62","29,47","29,08","28,55","28,37","28,24","28,21","28,09","27,84","27,91","27,78","27,6","27,71","27,62","27,41","27,27","27,15","27,25","27,16","27,14","27,11","27,43","27,99","28,2","28,09","28,03","28,1","28,09","28,17","28,26","28,46","28,85"
1,Brasil,,,1140,49,Natural,1. Forest,Wooded Restinga,Wooded Restinga,Wooded Restinga,#6b9932,1,120,value,"210267,507","203888,5845","201546,2701","199552,9153","195414,9305","192227,5373","190808,1042","187931,9769","184330,8274","180934,818","179852,7553","178626,6096","176847,7713","174739,7741","171839,4895","171424,0685","170724,7821","169562,8747","170010,7151","169192,5466","168885,572","168922,5056","168718,3684","168894,12","168693,9653","168557,5165","169569,1834","171568,5017","174327,6969","175253,4047","175704,4197","174877,0396","175635,3288","176035,4074","177112,7835","177500,5252","177965,9354","180872,0645"
1,Brasil,,,1140,49,Natural,1. Forest,Wooded Restinga,Wooded Restinga,Wooded Restinga,#6b9932,1,150,relative,"34,93","34,07","34,34","34,51","34,24","34,08","34,14","33,95","33,5","32,93","32,72","32,57","32,56","32,45","32,17","32,24","32,11","31,87","31,98","31,89","31,64","31,51","31,37","31,49","31,37","31,36","31,29","31,64","32,26","32,46","32,33","32,25","32,32","32,31","32,41","32,54","32,76","33,23"
1,Brasil,,,1140,49,Natural,1. Forest,Wooded Restinga,Wooded Restinga,Wooded Restinga,#6b9932,1,150,value,"243388,9043","235764,9378","232999,1155","230372,9729","225380,1678","221699,851","219919,9036","216517,264","212360,1764","208721,9538","207463,8262","206027,4801","204113,6167","201853,9315","198564,1672","198051,2365","197276,1232","195822,6094","196232,0983","195301,2065","194970,0863","195177,8859","194954,8225","195166,753","194839,538","194767,6407","195772,5058","197876,742","200912,0033","201727,2252","202231,314","201220,9619","201991,2876","202488,2197","203795,656","204389,432","204835,0046","208364,3548"
1,Brasil,,,1140,49,Natural,1. Forest,Wooded Restinga,Wooded Restinga,Wooded Restinga,#6b9932,1,300,relative,"48,61","47,39","47,7","47,84","47,33","47,12","47,12","46,85","46,22","45,63","45,34","45,15","45,2","45,1","44,71","44,8","44,61","44,21","44,3","44,19","43,86","43,71","43,57","43,75","43,61","43,65","43,5","43,87","44,63","44,75","44,54","44,41","44,42","44,42","44,61","44,82","45,12","45,77"
1,Brasil,,,1140,49,Natural,1. Forest,Wooded Restinga,Wooded Restinga,Wooded Restinga,#6b9932,1,300,value,"338702,5589","327952,0226","323686,4131","319304,6336","311493,0557","306517,7034","303532,5235","298783,7366","292999,6525","289190,5741","287478,1442","285562,3038","283290,8818","280521,9386","275979,424","275169,4036","274084,724","271664,7359","271803,8208","270667,0158","270216,0322","270738,0594","270733,2633","271139,2206","270835,897","271096,7632","272125,6096","274408,7377","277929,1293","278098,9325","278636,4303","277095,6382","277605,7256","278336,2366","280496,3441","281562,1645","282105,888","286980,9192"
1,Brasil,,,1140,49,Natural,1. Forest,Wooded Restinga,Wooded Restinga,Wooded Restinga,#6b9932,1,600,relative,"62,89","61,65","61,94","62,12","61,34","61,19","61,05","60,72","59,96","59,39","58,96","58,74","58,71","58,68","58,21","58,3","58,02","57,45","57,53","57,39","56,97","56,79","56,7","56,96","56,77","56,87","56,72","57,17","57,95","57,94","57,64","57,45","57,37","57,36","57,67","57,95","58,37","59,05"
1,Brasil,,,1140,49,Natural,1. Forest,Wooded Restinga,Wooded Restinga,Wooded Restinga,#6b9932,1,600,value,"438203,7994","426652,2846","420329,6416","414653,2547","403706,5137","398076,5955","393247,4683","387258,2972","380152,1169","376348,8975","373825,74","371500,8","368007,5127","364975,0832","359289,3293","358085,439","356520,2344","352975,3244","352990,3216","351477,8658","351005,9649","351749,4612","352330,5016","352983,8197","352578,3918","353188,0493","354822,2908","357599,6762","360893,1405","360009,7062","360628,7317","358479,1596","358579,0524","359445,2493","362592,2111","364031,5696","364924,4995","370187,0636"
1,Brasil,,,1140,49,Natural,1. Forest,Wooded Restinga,Wooded Restinga,Wooded Restinga,#6b9932,1,1000,relative,"73,02","72,01","72,31","72,55","71,62","71,49","71,15","70,92","70,2","69,64","69,12","68,94","68,84","68,87","68,41","68,65","68,34","67,56","67,72","67,59","67,11","66,85","66,79","67,02","66,82","66,85","66,6","67,14","67,85","67,73","67,4","67,18","67,16","67,14","67,64","67,88","68,23","68,91"
1,Brasil,,,1140,49,Natural,1. Forest,Wooded Restinga,Wooded Restinga,Wooded Restinga,#6b9932,1,1000,value,"508780,4413","498347,5954","490688,2419","484228,9988","471331,361","465071,8364","458329,21","452301,5691","445064,5744","441353,4307","438193,8413","436063,1032","431495,6114","428359,2113","422248,3887","421649,1785","419896,001","415106,9571","415546,9054","413991,0379","413531,3343","414063,1549","415043,1898","415378,8947","414977,5548","415204,7774","416673,5677","419953,8698","422546,7474","420868,7812","421671,5745","419149,1866","419732,6514","420740,3891","425268,9457","426388,3865","426575,416","432044,9268"
1,Brasil,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,1,30,relative,"0,38","0,32","0,32","0,34","0,35","0,35","0,38","0,42","0,47","0,47","0,48","0,51","0,54","0,59","0,61","0,63","0,64","0,65","0,65","0,65","0,66","0,67","0,66","0,68","0,69","0,71","0,71","0,74","0,79","0,82","0,84","0,89","0,91","0,89","0,87","0,84","0,89","0,98"
1,Brasil,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,1,30,value,"73989,08671","60684,82515","61794,26958","66042,7976","66728,17669","66710,44604","72520,87482","81079,72115","89643,60952","90750,77118","92243,28164","96328,57457","103103,195","112677,0547","116066,6351","120699,332","122823,2935","124347,0604","124030,1919","123802,7435","126076,7774","128311,9712","126918,5438","129490,5928","131598,1538","136548,0744","135913,9582","141435,4863","151031,816","156733,1615","161343,6355","170469,6224","172853,4816","170408,051","166612,0446","159902,7669","169335,6086","184185,6526"
1,Brasil,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,1,60,relative,"0,83","0,69","0,7","0,74","0,74","0,74","0,8","0,89","0,99",1,"1,01","1,05","1,12","1,22","1,26","1,29","1,31","1,32","1,32","1,33","1,36","1,38","1,37","1,39","1,41","1,45","1,45","1,5","1,59","1,64","1,69","1,78","1,81","1,79","1,75","1,68","1,8","1,98"
1,Brasil,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,1,60,value,"160331,9289","132596,0166","134440,1505","142015,0052","142363,7801","142759,5389","154045,8091","170624,8041","188806,2537","191229,6436","194064,4366","201109,7618","213343,3446","232595,335","238280,5595","246408,0933","250869,8738","253495,5722","253940,7354","254462,5146","260362,2913","264701,5183","261927,3323","266188,5383","270005,6506","278830,6033","277346,5279","286769,765","304313,9609","314464,1609","323222,7724","340580,6752","345670,4138","341424,2531","332523,6271","320149,9089","340366,3852","374257,5724"
1,Brasil,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,1,90,relative,"1,44","1,21","1,22","1,27","1,27","1,27","1,36","1,51","1,67","1,68","1,71","1,77","1,85","2,01","2,06","2,1","2,13","2,15","2,16","2,18","2,23","2,26","2,24","2,27","2,3","2,37","2,35","2,42","2,55","2,63","2,7","2,85","2,89","2,86","2,79","2,7","2,88","3,19"
1,Brasil,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,1,90,value,"278574,7775","231959,7591","233950,322","244300,1517","243392,8003","243671,0966","261091,9557","288031,2122","318303,399","322530,097","326579,1271","336636,3652","353687,2748","383473,4349","390675,0347","401550,7665","409300,0712","412943,3093","414827,3624","417238,6265","427676,7946","434178,9114","429551,1615","435014,1991","441012,3389","453852,7812","451334,0734","463949,5962","489322,4082","503956,1466","516601,6825","543342,0954","551196,5891","545061,4518","530994,8899","513368,2577","545519,5995","601101,7972"
1,Brasil,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,1,120,relative,2,"1,67","1,68","1,74","1,74","1,73","1,85","2,04","2,25","2,28","2,3","2,38","2,48","2,68","2,73","2,77","2,82","2,84","2,86","2,89","2,96",3,"2,96","2,99","3,04","3,12","3,1","3,18","3,34","3,43","3,52","3,7","3,76","3,71","3,63","3,53","3,75","4,16"
1,Brasil,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,1,120,value,"385204,6901","321883,3019","323287,2554","334988,6671","332526,9784","332066,1738","354319,485","390219,4732","430166,0714","436388,8558","440955,4902","453072,465","472748,2899","509932,1918","517266,8064","530027,1669","540977,0346","545387,2123","548660,8284","552896,1411","567050,1705","574883,7523","568336,9355","574150,2956","581742,6132","598073,8517","594775,1419","609104,5664","640136,1367","657997,3836","673182,5778","706901,6759","716352,3794","708605,4774","691572,1851","670878,1168","711616,4567","784385,4402"
1,Brasil,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,1,150,relative,"2,71","2,28","2,28","2,34","2,32","2,3","2,45","2,71","2,98","3,02","3,04","3,13","3,24","3,48","3,53","3,57","3,65","3,67","3,7","3,74","3,83","3,88","3,83","3,86","3,91","4,02","3,99","4,08","4,26","4,37","4,47","4,7","4,77","4,71","4,61","4,5","4,78","5,29"
1,Brasil,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,1,150,value,"523078,4037","437912,4551","437488,881","449726,9856","444853,8672","443028,0139","470514,8887","517396,5343","569042,3141","578331,3329","582886,6422","597027,9677","618580,8267","663625,2564","670201,3915","684687,9838","699717,5712","704556,9987","709579,3646","716492,0233","734927,0342","743779,1599","734473,805","739970,5036","749310,4368","769863,3695","765661,8217","780514,7626","817260,9991","838253,1664","856029,2066","897552,0331","908715,7194","898689,8613","878662,4085","855711,8188","906036,9271","997868,001"
1,Brasil,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,1,300,relative,"5,7","4,79","4,7","4,73","4,66","4,59","4,83","5,3","5,81","5,94","5,95","6,05","6,16","6,53","6,54","6,55","6,68","6,69","6,74","6,83",7,"7,04","6,91","6,9","6,98","7,17","7,14","7,18","7,42","7,57","7,71","8,07","8,15","8,05","7,95","7,84","8,31","9,25"
1,Brasil,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,1,300,value,"1099943,997","921724,2623","903071,9752","908007,0049","891844,1912","881957,8023","926374,7716","1014162,25","1109427,946","1137763,559","1139370,566","1153922,63","1174839,614","1244823,528","1241521,848","1254099,786","1280507,335","1282518,072","1292827,412","1308804,429","1342315,168","1351068,955","1326606,88","1323917,181","1336533,261","1374852,853","1368378,553","1373598,776","1423325,055","1451757,603","1475974,035","1539904,021","1554180,917","1536780,425","1513719,939","1491130,083","1575290,694","1744916,859"
1,Brasil,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,1,600,relative,"10,92","9,17","8,82","8,7","8,56","8,38","8,69","9,49","10,33","10,69","10,7","10,76","10,75","11,29","11,17","10,98","11,09","11,02","11,08","11,24","11,5","11,52","11,23","11,07","11,14","11,48","11,44","11,33","11,59","11,77","11,96","12,49","12,59","12,44","12,35","12,34","13,21","14,92"
1,Brasil,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,1,600,value,"2106388,703","1762841,029","1694610,573","1671989,827","1638455,11","1610559,85","1667092,718","1814932,143","1972208,478","2047126,849","2048497,758","2051483,963","2051761,932","2152698,929","2120264,236","2103075,619","2126984,997","2114003,069","2125622,514","2152377,715","2206208,958","2210249,085","2155495,658","2122949,099","2133156,849","2200689,554","2194759,335","2168836,413","2224186,568","2255675,177","2290328,777","2383505,983","2400498,925","2373914,018","2353338,221","2348656,019","2503615,348","2813695,216"
1,Brasil,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,1,1000,relative,"16,41","13,8","13,19","12,94","12,79","12,45","12,7","13,81","14,91","15,53","15,54","15,52","15,34","16,01","15,77","15,28","15,27","15,1","15,14","15,32","15,67","15,69","15,28","14,95","14,95","15,38","15,36","15,14","15,35","15,53","15,81","16,53","16,66","16,48","16,45","16,61","18,07","20,74"
1,Brasil,,,1150,6,Natural,1. Forest,Flooded Forest,Flooded Forest,Flooded Forest,#76a5af,1,1000,value,"3165243,643","2653484,735","2533017,112","2485967,223","2447484,251","2394106,536","2435138,366","2642065,516","2847813,699","2974618,963","2976724,061","2958504,967","2926444,568","3052303,573","2993375,818","2926479,548","2928399,872","2895961,121","2905962,554","2935218,568","3005853,361","3011513,227","2931241,808","2866039,783","2861790,307","2948625,289","2945538,729","2898024,541","2943872,995","2977668,312","3027656,28","3154614,46","3176554,863","3143740,259","3133076,707","3160902,974","3426184,269","3910947,925"
1,Brasil,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,1,30,relative,"8,8","7,37","7,52","8,33","8,38","7,15","7,97","7,76","7,91","6,92","7,92","7,45","8,32","7,36","7,89","7,37","7,3","7,8","7,39","7,63","7,55","7,92","8,17","7,98","7,5","7,28","7,97","7,52","7,74","8,56","8,35","8,28","8,38","8,9","8,3","7,91","7,84","9,22"
1,Brasil,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,1,30,value,"1680372,696","1294982,574","1380827,066","1549943,208","1611081,851","1234513,202","1419512,328","1297816,789","1372340,471","1146459,963","1404473,602","1294756,919","1506920,511","1218021,905","1319428,935","1353198,927","1212567,184","1369755,574","1319327,209","1303141,062","1266593,775","1462979,938","1494232,932","1477013,462","1233054,897","1287442,244","1548283,829","1204080,044","1262087,843","1463999,634","1331958,585","1372982,285","1349763,747","1587035,427","1347171,433","1188755,074","1179753,486","1346335,603"
1,Brasil,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,1,60,relative,"14,54","12,27","12,58","13,75","13,87","11,93","13,25","12,87","13,17","11,64","13,23","12,53","13,88","12,32","13,17","12,43","12,22","13,06","12,46","12,82","12,7","13,38","13,73","13,48","12,65","12,34","13,47","12,66","13,02","14,37","14,02","13,93","14,12","14,96","13,95","13,33","13,25","15,53"
1,Brasil,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,1,60,value,"2777650,943","2155711,004","2309101,322","2558356,621","2666017,795","2060473,534","2361069,327","2152001,996","2284195,269","1926998,712","2346786,202","2176192,02","2513756,523","2037324,537","2203479,015","2281651,487","2029720,557","2293008,795","2223345,842","2190789,886","2131316,579","2472837,566","2510506,061","2493759,783","2081197,773","2181565,479","2616332,319","2025762,087","2123003,604","2457329,539","2237530,028","2311130,102","2275438,657","2665887,392","2263573,811","2002889,86","1993364,289","2268164,642"
1,Brasil,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,1,90,relative,"19,4","16,43","16,9","18,26","18,46","15,95","17,68","17,13","17,57","15,62","17,73","16,84","18,57","16,46","17,59","16,71","16,28","17,45","16,74","17,16",17,"18,03","18,41","18,13","16,97","16,62","18,14","16,91","17,42","19,22","18,75","18,67","18,94","20,03","18,66","17,81","17,74","20,81"
1,Brasil,,,2100,11,Natural,2. Non Forest Natural Formation,Wetland,Wetland,Wetland,#45c2a5,1,90,value,"3705586,174","2886678,154","3102270,419","3396631,079","3548905,932","2753952,27","3151073,898","2863532,22","3048050,358","2586036,68","3144895,041","2926084,079","3362107,52","2722997,708","2942849,348","3067445,109","2705380,999","3062923,952","2986776,918","2931952,498","2853355,848","3330990,055","3365528,909","3354122,065","2790855,648","2938007,47","3523642,636","2706138,603","2841100,392","3287168,953","2992384,211","3097913,851","3052065,738","3570767,077","3027545,726","2675379,589","2668267,453","3039760,75"
